window,team,cell_x,cell_y,x_center,y_center,count
0-10,radiant,7,33,-8125.0,-1625.0,1
0-10,radiant,7,37,-8125.0,-625.0,10
0-10,radiant,7,38,-8125.0,-375.0,179
0-10,radiant,7,39,-8125.0,-125.0,47
0-10,radiant,8,33,-7875.0,-1625.0,278
0-10,radiant,8,34,-7875.0,-1375.0,74
0-10,radiant,8,35,-7875.0,-1125.0,27
0-10,radiant,8,36,-7875.0,-875.0,26
0-10,radiant,8,37,-7875.0,-625.0,72
0-10,radiant,8,38,-7875.0,-375.0,215
0-10,radiant,8,39,-7875.0,-125.0,131
0-10,radiant,8,40,-7875.0,125.0,16
0-10,radiant,9,31,-7625.0,-2125.0,1
0-10,radiant,9,33,-7625.0,-1625.0,228
0-10,radiant,9,34,-7625.0,-1375.0,178
0-10,radiant,9,35,-7625.0,-1125.0,116
0-10,radiant,9,36,-7625.0,-875.0,66
0-10,radiant,9,37,-7625.0,-625.0,104
0-10,radiant,9,38,-7625.0,-375.0,55
0-10,radiant,9,39,-7625.0,-125.0,47
0-10,radiant,9,40,-7625.0,125.0,10
0-10,radiant,10,32,-7375.0,-1875.0,3
0-10,radiant,10,33,-7375.0,-1625.0,7
0-10,radiant,10,34,-7375.0,-1375.0,23
0-10,radiant,10,35,-7375.0,-1125.0,24
0-10,radiant,10,36,-7375.0,-875.0,25
0-10,radiant,10,37,-7375.0,-625.0,15
0-10,radiant,10,39,-7375.0,-125.0,3
0-10,radiant,11,34,-7125.0,-1375.0,2
0-10,radiant,11,35,-7125.0,-1125.0,6
0-10,radiant,11,36,-7125.0,-875.0,3
0-10,radiant,12,34,-6875.0,-1375.0,1
0-10,radiant,15,38,-6125.0,-375.0,2
0-10,radiant,15,39,-6125.0,-125.0,1
0-10,radiant,19,32,-5125.0,-1875.0,1
0-10,radiant,20,40,-4875.0,125.0,28
0-10,radiant,21,38,-4625.0,-375.0,2
0-10,radiant,21,39,-4625.0,-125.0,1
0-10,radiant,21,40,-4625.0,125.0,29
0-10,radiant,22,39,-4375.0,-125.0,2
0-10,radiant,22,40,-4375.0,125.0,3
0-10,radiant,23,38,-4125.0,-375.0,1
0-10,radiant,23,39,-4125.0,-125.0,5
0-10,radiant,23,40,-4125.0,125.0,3
0-10,radiant,24,38,-3875.0,-375.0,1
0-10,radiant,24,39,-3875.0,-125.0,3
0-10,radiant,24,40,-3875.0,125.0,1
0-10,radiant,25,31,-3625.0,-2125.0,1
0-10,radiant,25,40,-3625.0,125.0,7
0-10,radiant,26,36,-3375.0,-875.0,1
0-10,radiant,26,40,-3375.0,125.0,1
0-10,radiant,27,36,-3125.0,-875.0,1
0-10,radiant,27,39,-3125.0,-125.0,1
0-10,radiant,27,40,-3125.0,125.0,2
0-10,radiant,28,36,-2875.0,-875.0,1
0-10,radiant,28,39,-2875.0,-125.0,1
0-10,radiant,28,40,-2875.0,125.0,3
0-10,radiant,29,19,-2625.0,-5125.0,2
0-10,radiant,29,21,-2625.0,-4625.0,1
0-10,radiant,29,22,-2625.0,-4375.0,2
0-10,radiant,29,40,-2625.0,125.0,1
0-10,radiant,30,7,-2375.0,-8125.0,1
0-10,radiant,30,8,-2375.0,-7875.0,2
0-10,radiant,30,9,-2375.0,-7625.0,4
0-10,radiant,30,10,-2375.0,-7375.0,1
0-10,radiant,30,11,-2375.0,-7125.0,1
0-10,radiant,30,29,-2375.0,-2625.0,1
0-10,radiant,30,33,-2375.0,-1625.0,1
0-10,radiant,30,36,-2375.0,-875.0,1
0-10,radiant,30,40,-2375.0,125.0,1
0-10,radiant,31,6,-2125.0,-8375.0,1
0-10,radiant,31,7,-2125.0,-8125.0,51
0-10,radiant,31,8,-2125.0,-7875.0,34
0-10,radiant,31,9,-2125.0,-7625.0,24
0-10,radiant,31,10,-2125.0,-7375.0,2
0-10,radiant,31,15,-2125.0,-6125.0,1
0-10,radiant,31,33,-2125.0,-1625.0,1
0-10,radiant,31,34,-2125.0,-1375.0,1
0-10,radiant,31,35,-2125.0,-1125.0,1
0-10,radiant,31,38,-2125.0,-375.0,1
0-10,radiant,31,39,-2125.0,-125.0,1
0-10,radiant,32,7,-1875.0,-8125.0,7
0-10,radiant,32,8,-1875.0,-7875.0,8
0-10,radiant,32,9,-1875.0,-7625.0,5
0-10,radiant,32,10,-1875.0,-7375.0,2
0-10,radiant,32,15,-1875.0,-6125.0,1
0-10,radiant,32,18,-1875.0,-5375.0,1
0-10,radiant,32,19,-1875.0,-5125.0,1
0-10,radiant,32,20,-1875.0,-4875.0,2
0-10,radiant,32,21,-1875.0,-4625.0,31
0-10,radiant,32,22,-1875.0,-4375.0,3
0-10,radiant,32,23,-1875.0,-4125.0,1
0-10,radiant,32,24,-1875.0,-3875.0,1
0-10,radiant,32,25,-1875.0,-3625.0,5
0-10,radiant,32,26,-1875.0,-3375.0,10
0-10,radiant,32,27,-1875.0,-3125.0,7
0-10,radiant,32,28,-1875.0,-2875.0,2
0-10,radiant,32,30,-1875.0,-2375.0,1
0-10,radiant,32,33,-1875.0,-1625.0,1
0-10,radiant,32,35,-1875.0,-1125.0,1
0-10,radiant,32,39,-1875.0,-125.0,1
0-10,radiant,33,7,-1625.0,-8125.0,14
0-10,radiant,33,8,-1625.0,-7875.0,2
0-10,radiant,33,9,-1625.0,-7625.0,16
0-10,radiant,33,10,-1625.0,-7375.0,6
0-10,radiant,33,11,-1625.0,-7125.0,1
0-10,radiant,33,19,-1625.0,-5125.0,1
0-10,radiant,33,20,-1625.0,-4875.0,8
0-10,radiant,33,21,-1625.0,-4625.0,111
0-10,radiant,33,22,-1625.0,-4375.0,84
0-10,radiant,33,23,-1625.0,-4125.0,24
0-10,radiant,33,24,-1625.0,-3875.0,21
0-10,radiant,33,25,-1625.0,-3625.0,17
0-10,radiant,33,26,-1625.0,-3375.0,91
0-10,radiant,33,27,-1625.0,-3125.0,32
0-10,radiant,33,28,-1625.0,-2875.0,4
0-10,radiant,33,30,-1625.0,-2375.0,1
0-10,radiant,33,34,-1625.0,-1375.0,1
0-10,radiant,33,35,-1625.0,-1125.0,5
0-10,radiant,34,7,-1375.0,-8125.0,3
0-10,radiant,34,8,-1375.0,-7875.0,1
0-10,radiant,34,9,-1375.0,-7625.0,3
0-10,radiant,34,10,-1375.0,-7375.0,3
0-10,radiant,34,11,-1375.0,-7125.0,2
0-10,radiant,34,18,-1375.0,-5375.0,1
0-10,radiant,34,19,-1375.0,-5125.0,1
0-10,radiant,34,20,-1375.0,-4875.0,13
0-10,radiant,34,21,-1375.0,-4625.0,43
0-10,radiant,34,22,-1375.0,-4375.0,89
0-10,radiant,34,23,-1375.0,-4125.0,157
0-10,radiant,34,24,-1375.0,-3875.0,87
0-10,radiant,34,25,-1375.0,-3625.0,111
0-10,radiant,34,26,-1375.0,-3375.0,102
0-10,radiant,34,27,-1375.0,-3125.0,80
0-10,radiant,34,28,-1375.0,-2875.0,4
0-10,radiant,34,29,-1375.0,-2625.0,4
0-10,radiant,34,36,-1375.0,-875.0,5
0-10,radiant,34,39,-1375.0,-125.0,1
0-10,radiant,34,40,-1375.0,125.0,1
0-10,radiant,35,7,-1125.0,-8125.0,3
0-10,radiant,35,8,-1125.0,-7875.0,3
0-10,radiant,35,9,-1125.0,-7625.0,4
0-10,radiant,35,10,-1125.0,-7375.0,1
0-10,radiant,35,18,-1125.0,-5375.0,3
0-10,radiant,35,19,-1125.0,-5125.0,7
0-10,radiant,35,20,-1125.0,-4875.0,2
0-10,radiant,35,21,-1125.0,-4625.0,14
0-10,radiant,35,22,-1125.0,-4375.0,16
0-10,radiant,35,23,-1125.0,-4125.0,1
0-10,radiant,35,24,-1125.0,-3875.0,9
0-10,radiant,35,25,-1125.0,-3625.0,41
0-10,radiant,35,26,-1125.0,-3375.0,116
0-10,radiant,35,27,-1125.0,-3125.0,211
0-10,radiant,35,28,-1125.0,-2875.0,22
0-10,radiant,35,29,-1125.0,-2625.0,21
0-10,radiant,35,30,-1125.0,-2375.0,5
0-10,radiant,35,33,-1125.0,-1625.0,3
0-10,radiant,35,34,-1125.0,-1375.0,3
0-10,radiant,35,35,-1125.0,-1125.0,4
0-10,radiant,35,36,-1125.0,-875.0,3
0-10,radiant,35,37,-1125.0,-625.0,3
0-10,radiant,35,39,-1125.0,-125.0,1
0-10,radiant,36,8,-875.0,-7875.0,3
0-10,radiant,36,9,-875.0,-7625.0,14
0-10,radiant,36,11,-875.0,-7125.0,1
0-10,radiant,36,21,-875.0,-4625.0,4
0-10,radiant,36,22,-875.0,-4375.0,2
0-10,radiant,36,25,-875.0,-3625.0,24
0-10,radiant,36,26,-875.0,-3375.0,142
0-10,radiant,36,27,-875.0,-3125.0,52
0-10,radiant,36,28,-875.0,-2875.0,39
0-10,radiant,36,29,-875.0,-2625.0,15
0-10,radiant,36,30,-875.0,-2375.0,6
0-10,radiant,36,34,-875.0,-1375.0,1
0-10,radiant,36,35,-875.0,-1125.0,3
0-10,radiant,36,36,-875.0,-875.0,4
0-10,radiant,36,37,-875.0,-625.0,4
0-10,radiant,36,38,-875.0,-375.0,5
0-10,radiant,37,8,-625.0,-7875.0,6
0-10,radiant,37,9,-625.0,-7625.0,88
0-10,radiant,37,10,-625.0,-7375.0,953
0-10,radiant,37,11,-625.0,-7125.0,1
0-10,radiant,37,21,-625.0,-4625.0,4
0-10,radiant,37,24,-625.0,-3875.0,3
0-10,radiant,37,25,-625.0,-3625.0,16
0-10,radiant,37,26,-625.0,-3375.0,20
0-10,radiant,37,27,-625.0,-3125.0,38
0-10,radiant,37,28,-625.0,-2875.0,9
0-10,radiant,37,29,-625.0,-2625.0,4
0-10,radiant,37,30,-625.0,-2375.0,1
0-10,radiant,37,33,-625.0,-1625.0,2
0-10,radiant,37,35,-625.0,-1125.0,3
0-10,radiant,37,37,-625.0,-625.0,8
0-10,radiant,37,38,-625.0,-375.0,9
0-10,radiant,37,39,-625.0,-125.0,1
0-10,radiant,37,40,-625.0,125.0,2
0-10,radiant,38,7,-375.0,-8125.0,1
0-10,radiant,38,8,-375.0,-7875.0,3
0-10,radiant,38,9,-375.0,-7625.0,242
0-10,radiant,38,10,-375.0,-7375.0,1592
0-10,radiant,38,11,-375.0,-7125.0,7
0-10,radiant,38,12,-375.0,-6875.0,2
0-10,radiant,38,20,-375.0,-4875.0,2
0-10,radiant,38,21,-375.0,-4625.0,6
0-10,radiant,38,23,-375.0,-4125.0,2
0-10,radiant,38,26,-375.0,-3375.0,4
0-10,radiant,38,27,-375.0,-3125.0,4
0-10,radiant,38,28,-375.0,-2875.0,3
0-10,radiant,38,29,-375.0,-2625.0,3
0-10,radiant,38,32,-375.0,-1875.0,1
0-10,radiant,38,34,-375.0,-1375.0,2
0-10,radiant,38,35,-375.0,-1125.0,1
0-10,radiant,38,36,-375.0,-875.0,3
0-10,radiant,38,37,-375.0,-625.0,6
0-10,radiant,38,38,-375.0,-375.0,9
0-10,radiant,38,39,-375.0,-125.0,11
0-10,radiant,38,40,-375.0,125.0,3
0-10,radiant,39,7,-125.0,-8125.0,1
0-10,radiant,39,8,-125.0,-7875.0,2
0-10,radiant,39,9,-125.0,-7625.0,11
0-10,radiant,39,10,-125.0,-7375.0,3
0-10,radiant,39,21,-125.0,-4625.0,15
0-10,radiant,39,22,-125.0,-4375.0,7
0-10,radiant,39,23,-125.0,-4125.0,2
0-10,radiant,39,27,-125.0,-3125.0,1
0-10,radiant,39,33,-125.0,-1625.0,1
0-10,radiant,39,34,-125.0,-1375.0,1
0-10,radiant,39,35,-125.0,-1125.0,2
0-10,radiant,39,36,-125.0,-875.0,2
0-10,radiant,39,38,-125.0,-375.0,3
0-10,radiant,39,39,-125.0,-125.0,4
0-10,radiant,39,40,-125.0,125.0,4
0-10,radiant,40,8,125.0,-7875.0,2
0-10,radiant,40,9,125.0,-7625.0,1
0-10,radiant,40,10,125.0,-7375.0,3
0-10,radiant,40,11,125.0,-7125.0,2
0-10,radiant,40,12,125.0,-6875.0,1
0-10,radiant,40,20,125.0,-4875.0,1
0-10,radiant,40,21,125.0,-4625.0,26
0-10,radiant,40,22,125.0,-4375.0,13
0-10,radiant,40,23,125.0,-4125.0,1
0-10,radiant,40,37,125.0,-625.0,1
0-10,radiant,40,38,125.0,-375.0,1
0-10,radiant,40,39,125.0,-125.0,4
0-10,radiant,40,40,125.0,125.0,13
0-10,dire,40,40,125.0,125.0,5
0-10,dire,40,41,125.0,375.0,5
0-10,dire,40,42,125.0,625.0,2
0-10,dire,40,44,125.0,1125.0,3
0-10,dire,40,48,125.0,2125.0,1
0-10,dire,40,50,125.0,2625.0,1
0-10,dire,40,51,125.0,2875.0,2
0-10,dire,40,52,125.0,3125.0,1
0-10,dire,40,53,125.0,3375.0,1
0-10,dire,40,56,125.0,4125.0,1
0-10,dire,40,58,125.0,4625.0,1
0-10,dire,40,68,125.0,7125.0,10
0-10,dire,40,69,125.0,7375.0,18
0-10,dire,40,70,125.0,7625.0,49
0-10,dire,40,71,125.0,7875.0,10
0-10,dire,40,72,125.0,8125.0,197
0-10,dire,40,73,125.0,8375.0,289
0-10,dire,41,40,375.0,125.0,4
0-10,dire,41,41,375.0,375.0,1
0-10,dire,41,42,375.0,625.0,1
0-10,dire,41,43,375.0,875.0,1
0-10,dire,41,44,375.0,1125.0,2
0-10,dire,41,47,375.0,1875.0,3
0-10,dire,41,48,375.0,2125.0,3
0-10,dire,41,49,375.0,2375.0,14
0-10,dire,41,50,375.0,2625.0,3
0-10,dire,41,51,375.0,2875.0,2
0-10,dire,41,54,375.0,3625.0,1
0-10,dire,41,56,375.0,4125.0,4
0-10,dire,41,58,375.0,4625.0,1
0-10,dire,41,68,375.0,7125.0,3
0-10,dire,41,69,375.0,7375.0,14
0-10,dire,41,70,375.0,7625.0,2064
0-10,dire,41,71,375.0,7875.0,274
0-10,dire,41,72,375.0,8125.0,8
0-10,dire,41,73,375.0,8375.0,12
0-10,dire,42,40,625.0,125.0,1
0-10,dire,42,41,625.0,375.0,3
0-10,dire,42,43,625.0,875.0,2
0-10,dire,42,46,625.0,1625.0,1
0-10,dire,42,47,625.0,1875.0,3
0-10,dire,42,48,625.0,2125.0,10
0-10,dire,42,49,625.0,2375.0,19
0-10,dire,42,50,625.0,2625.0,65
0-10,dire,42,51,625.0,2875.0,35
0-10,dire,42,52,625.0,3125.0,20
0-10,dire,42,53,625.0,3375.0,9
0-10,dire,42,54,625.0,3625.0,12
0-10,dire,42,55,625.0,3875.0,21
0-10,dire,42,56,625.0,4125.0,11
0-10,dire,42,67,625.0,6875.0,1
0-10,dire,42,68,625.0,7125.0,1
0-10,dire,42,69,625.0,7375.0,5
0-10,dire,42,70,625.0,7625.0,1
0-10,dire,43,40,875.0,125.0,1
0-10,dire,43,41,875.0,375.0,1
0-10,dire,43,42,875.0,625.0,9
0-10,dire,43,43,875.0,875.0,1
0-10,dire,43,46,875.0,1625.0,1
0-10,dire,43,48,875.0,2125.0,18
0-10,dire,43,49,875.0,2375.0,11
0-10,dire,43,50,875.0,2625.0,70
0-10,dire,43,51,875.0,2875.0,113
0-10,dire,43,52,875.0,3125.0,23
0-10,dire,43,53,875.0,3375.0,4
0-10,dire,43,54,875.0,3625.0,9
0-10,dire,43,55,875.0,3875.0,58
0-10,dire,43,56,875.0,4125.0,37
0-10,dire,43,57,875.0,4375.0,8
0-10,dire,43,58,875.0,4625.0,10
0-10,dire,43,59,875.0,4875.0,3
0-10,dire,43,69,875.0,7375.0,1
0-10,dire,44,41,1125.0,375.0,2
0-10,dire,44,43,1125.0,875.0,5
0-10,dire,44,44,1125.0,1125.0,1
0-10,dire,44,45,1125.0,1375.0,1
0-10,dire,44,47,1125.0,1875.0,9
0-10,dire,44,48,1125.0,2125.0,14
0-10,dire,44,49,1125.0,2375.0,14
0-10,dire,44,50,1125.0,2625.0,323
0-10,dire,44,51,1125.0,2875.0,157
0-10,dire,44,52,1125.0,3125.0,96
0-10,dire,44,53,1125.0,3375.0,14
0-10,dire,44,54,1125.0,3625.0,15
0-10,dire,44,55,1125.0,3875.0,51
0-10,dire,44,56,1125.0,4125.0,159
0-10,dire,44,57,1125.0,4375.0,10
0-10,dire,45,41,1375.0,375.0,1
0-10,dire,45,43,1375.0,875.0,4
0-10,dire,45,45,1375.0,1375.0,1
0-10,dire,45,46,1375.0,1625.0,1
0-10,dire,45,48,1375.0,2125.0,23
0-10,dire,45,49,1375.0,2375.0,37
0-10,dire,45,50,1375.0,2625.0,138
0-10,dire,45,51,1375.0,2875.0,73
0-10,dire,45,52,1375.0,3125.0,120
0-10,dire,45,53,1375.0,3375.0,108
0-10,dire,45,54,1375.0,3625.0,191
0-10,dire,45,55,1375.0,3875.0,145
0-10,dire,45,56,1375.0,4125.0,56
0-10,dire,45,57,1375.0,4375.0,3
0-10,dire,45,68,1375.0,7125.0,1
0-10,dire,45,69,1375.0,7375.0,3
0-10,dire,45,70,1375.0,7625.0,10
0-10,dire,46,42,1625.0,625.0,1
0-10,dire,46,44,1625.0,1125.0,3
0-10,dire,46,47,1625.0,1875.0,1
0-10,dire,46,48,1625.0,2125.0,4
0-10,dire,46,49,1625.0,2375.0,26
0-10,dire,46,50,1625.0,2625.0,50
0-10,dire,46,51,1625.0,2875.0,7
0-10,dire,46,52,1625.0,3125.0,2
0-10,dire,46,53,1625.0,3375.0,10
0-10,dire,46,54,1625.0,3625.0,29
0-10,dire,46,55,1625.0,3875.0,21
0-10,dire,46,69,1625.0,7375.0,2
0-10,dire,46,70,1625.0,7625.0,20
0-10,dire,46,71,1625.0,7875.0,9
0-10,dire,47,42,1875.0,625.0,1
0-10,dire,47,44,1875.0,1125.0,2
0-10,dire,47,45,1875.0,1375.0,1
0-10,dire,47,48,1875.0,2125.0,1
0-10,dire,47,49,1875.0,2375.0,5
0-10,dire,47,51,1875.0,2875.0,2
0-10,dire,47,53,1875.0,3375.0,4
0-10,dire,47,54,1875.0,3625.0,3
0-10,dire,47,55,1875.0,3875.0,4
0-10,dire,47,56,1875.0,4125.0,4
0-10,dire,47,69,1875.0,7375.0,7
0-10,dire,47,70,1875.0,7625.0,18
0-10,dire,47,71,1875.0,7875.0,28
0-10,dire,48,43,2125.0,875.0,1
0-10,dire,48,45,2125.0,1375.0,1
0-10,dire,48,56,2125.0,4125.0,1
0-10,dire,48,68,2125.0,7125.0,1
0-10,dire,48,69,2125.0,7375.0,11
0-10,dire,48,70,2125.0,7625.0,18
0-10,dire,48,71,2125.0,7875.0,26
0-10,dire,49,40,2375.0,125.0,1
0-10,dire,49,47,2375.0,1875.0,1
0-10,dire,49,67,2375.0,6875.0,1
0-10,dire,49,68,2375.0,7125.0,2
0-10,dire,49,69,2375.0,7375.0,3
0-10,dire,51,48,2875.0,2125.0,1
0-10,dire,51,49,2875.0,2375.0,1
0-10,dire,52,40,3125.0,125.0,1
0-10,dire,52,41,3125.0,375.0,1
0-10,dire,54,40,3625.0,125.0,5
0-10,dire,54,41,3625.0,375.0,1
0-10,dire,54,43,3625.0,875.0,1
0-10,dire,55,40,3875.0,125.0,1
0-10,dire,55,41,3875.0,375.0,5
0-10,dire,55,43,3875.0,875.0,2
0-10,dire,56,40,4125.0,125.0,8
0-10,dire,56,41,4125.0,375.0,3
0-10,dire,56,43,4125.0,875.0,1
0-10,dire,57,40,4375.0,125.0,19
0-10,dire,57,44,4375.0,1125.0,1
0-10,dire,58,42,4625.0,625.0,1
0-10,dire,58,43,4625.0,875.0,2
0-10,dire,59,40,4875.0,125.0,1
0-10,dire,66,42,6625.0,625.0,1
0-10,dire,67,42,6875.0,625.0,1
0-10,dire,68,42,7125.0,625.0,1
0-10,dire,69,41,7375.0,375.0,2
0-10,dire,69,42,7375.0,625.0,4
0-10,dire,69,48,7375.0,2125.0,6
0-10,dire,69,49,7375.0,2375.0,1
0-10,dire,70,40,7625.0,125.0,1
0-10,dire,70,41,7625.0,375.0,5
0-10,dire,70,42,7625.0,625.0,18
0-10,dire,70,43,7625.0,875.0,10
0-10,dire,70,47,7625.0,1875.0,2
0-10,dire,70,48,7625.0,2125.0,2
0-10,dire,71,40,7875.0,125.0,24
0-10,dire,71,41,7875.0,375.0,34
0-10,dire,71,42,7875.0,625.0,30
0-10,dire,71,43,7875.0,875.0,33
0-10,dire,71,44,7875.0,1125.0,4
0-10,dire,71,45,7875.0,1375.0,2
0-10,dire,71,46,7875.0,1625.0,6
0-10,dire,72,40,8125.0,125.0,145
0-10,dire,72,41,8125.0,375.0,135
0-10,dire,72,42,8125.0,625.0,72
0-10,dire,72,43,8125.0,875.0,114
0-10,dire,72,44,8125.0,1125.0,121
0-10,dire,72,45,8125.0,1375.0,37
0-10,dire,73,40,8375.0,125.0,12
0-10,dire,73,41,8375.0,375.0,14
0-10,dire,73,42,8375.0,625.0,10
0-10,dire,73,43,8375.0,875.0,28
0-10,dire,73,44,8375.0,1125.0,378
0-10,dire,73,45,8375.0,1375.0,337
0-10,dire,74,40,8625.0,125.0,2
0-10,dire,74,44,8625.0,1125.0,12
0-10,dire,74,45,8625.0,1375.0,25
10-20,radiant,6,33,-8375.0,-1625.0,2
10-20,radiant,6,35,-8375.0,-1125.0,1
10-20,radiant,6,38,-8375.0,-375.0,2
10-20,radiant,6,39,-8375.0,-125.0,1
10-20,radiant,7,33,-8125.0,-1625.0,9
10-20,radiant,7,34,-8125.0,-1375.0,10
10-20,radiant,7,35,-8125.0,-1125.0,1
10-20,radiant,7,36,-8125.0,-875.0,4
10-20,radiant,7,37,-8125.0,-625.0,50
10-20,radiant,7,38,-8125.0,-375.0,1373
10-20,radiant,7,39,-8125.0,-125.0,401
10-20,radiant,8,31,-7875.0,-2125.0,1
10-20,radiant,8,32,-7875.0,-1875.0,7
10-20,radiant,8,33,-7875.0,-1625.0,1625
10-20,radiant,8,34,-7875.0,-1375.0,561
10-20,radiant,8,35,-7875.0,-1125.0,271
10-20,radiant,8,36,-7875.0,-875.0,241
10-20,radiant,8,37,-7875.0,-625.0,565
10-20,radiant,8,38,-7875.0,-375.0,1606
10-20,radiant,8,39,-7875.0,-125.0,929
10-20,radiant,8,40,-7875.0,125.0,79
10-20,radiant,9,30,-7625.0,-2375.0,1
10-20,radiant,9,31,-7625.0,-2125.0,5
10-20,radiant,9,32,-7625.0,-1875.0,33
10-20,radiant,9,33,-7625.0,-1625.0,1226
10-20,radiant,9,34,-7625.0,-1375.0,1350
10-20,radiant,9,35,-7625.0,-1125.0,941
10-20,radiant,9,36,-7625.0,-875.0,655
10-20,radiant,9,37,-7625.0,-625.0,917
10-20,radiant,9,38,-7625.0,-375.0,391
10-20,radiant,9,39,-7625.0,-125.0,301
10-20,radiant,9,40,-7625.0,125.0,89
10-20,radiant,10,29,-7375.0,-2625.0,3
10-20,radiant,10,30,-7375.0,-2375.0,6
10-20,radiant,10,31,-7375.0,-2125.0,6
10-20,radiant,10,32,-7375.0,-1875.0,13
10-20,radiant,10,33,-7375.0,-1625.0,74
10-20,radiant,10,34,-7375.0,-1375.0,89
10-20,radiant,10,35,-7375.0,-1125.0,176
10-20,radiant,10,36,-7375.0,-875.0,138
10-20,radiant,10,37,-7375.0,-625.0,75
10-20,radiant,10,38,-7375.0,-375.0,5
10-20,radiant,10,39,-7375.0,-125.0,6
10-20,radiant,11,34,-7125.0,-1375.0,2
10-20,radiant,11,35,-7125.0,-1125.0,11
10-20,radiant,11,36,-7125.0,-875.0,7
10-20,radiant,11,39,-7125.0,-125.0,1
10-20,radiant,12,34,-6875.0,-1375.0,1
10-20,radiant,12,35,-6875.0,-1125.0,1
10-20,radiant,13,38,-6625.0,-375.0,1
10-20,radiant,13,39,-6625.0,-125.0,1
10-20,radiant,13,40,-6625.0,125.0,1
10-20,radiant,14,36,-6375.0,-875.0,1
10-20,radiant,14,37,-6375.0,-625.0,1
10-20,radiant,14,38,-6375.0,-375.0,4
10-20,radiant,14,39,-6375.0,-125.0,3
10-20,radiant,14,40,-6375.0,125.0,1
10-20,radiant,15,34,-6125.0,-1375.0,1
10-20,radiant,15,38,-6125.0,-375.0,1
10-20,radiant,15,39,-6125.0,-125.0,2
10-20,radiant,16,33,-5875.0,-1625.0,1
10-20,radiant,16,36,-5875.0,-875.0,1
10-20,radiant,16,39,-5875.0,-125.0,3
10-20,radiant,16,40,-5875.0,125.0,2
10-20,radiant,17,28,-5625.0,-2875.0,1
10-20,radiant,17,33,-5625.0,-1625.0,1
10-20,radiant,17,37,-5625.0,-625.0,1
10-20,radiant,17,39,-5625.0,-125.0,3
10-20,radiant,17,40,-5625.0,125.0,2
10-20,radiant,18,39,-5375.0,-125.0,1
10-20,radiant,18,40,-5375.0,125.0,1
10-20,radiant,19,34,-5125.0,-1375.0,3
10-20,radiant,19,35,-5125.0,-1125.0,8
10-20,radiant,19,36,-5125.0,-875.0,5
10-20,radiant,19,37,-5125.0,-625.0,2
10-20,radiant,19,38,-5125.0,-375.0,4
10-20,radiant,19,39,-5125.0,-125.0,4
10-20,radiant,19,40,-5125.0,125.0,5
10-20,radiant,20,30,-4875.0,-2375.0,1
10-20,radiant,20,34,-4875.0,-1375.0,3
10-20,radiant,20,35,-4875.0,-1125.0,10
10-20,radiant,20,36,-4875.0,-875.0,85
10-20,radiant,20,37,-4875.0,-625.0,95
10-20,radiant,20,38,-4875.0,-375.0,61
10-20,radiant,20,39,-4875.0,-125.0,59
10-20,radiant,20,40,-4875.0,125.0,1614
10-20,radiant,21,25,-4625.0,-3625.0,1
10-20,radiant,21,30,-4625.0,-2375.0,1
10-20,radiant,21,31,-4625.0,-2125.0,2
10-20,radiant,21,35,-4625.0,-1125.0,3
10-20,radiant,21,36,-4625.0,-875.0,17
10-20,radiant,21,37,-4625.0,-625.0,87
10-20,radiant,21,38,-4625.0,-375.0,196
10-20,radiant,21,39,-4625.0,-125.0,378
10-20,radiant,21,40,-4625.0,125.0,2594
10-20,radiant,22,34,-4375.0,-1375.0,1
10-20,radiant,22,37,-4375.0,-625.0,5
10-20,radiant,22,38,-4375.0,-375.0,30
10-20,radiant,22,39,-4375.0,-125.0,166
10-20,radiant,22,40,-4375.0,125.0,571
10-20,radiant,23,26,-4125.0,-3375.0,2
10-20,radiant,23,33,-4125.0,-1625.0,1
10-20,radiant,23,34,-4125.0,-1375.0,1
10-20,radiant,23,35,-4125.0,-1125.0,1
10-20,radiant,23,37,-4125.0,-625.0,2
10-20,radiant,23,38,-4125.0,-375.0,15
10-20,radiant,23,39,-4125.0,-125.0,77
10-20,radiant,23,40,-4125.0,125.0,145
10-20,radiant,24,37,-3875.0,-625.0,1
10-20,radiant,24,38,-3875.0,-375.0,56
10-20,radiant,24,39,-3875.0,-125.0,21
10-20,radiant,24,40,-3875.0,125.0,52
10-20,radiant,25,15,-3625.0,-6125.0,1
10-20,radiant,25,37,-3625.0,-625.0,7
10-20,radiant,25,38,-3625.0,-375.0,26
10-20,radiant,25,39,-3625.0,-125.0,17
10-20,radiant,25,40,-3625.0,125.0,43
10-20,radiant,26,28,-3375.0,-2875.0,2
10-20,radiant,26,37,-3375.0,-625.0,2
10-20,radiant,26,38,-3375.0,-375.0,1
10-20,radiant,26,39,-3375.0,-125.0,9
10-20,radiant,26,40,-3375.0,125.0,20
10-20,radiant,27,28,-3125.0,-2875.0,1
10-20,radiant,27,30,-3125.0,-2375.0,6
10-20,radiant,27,36,-3125.0,-875.0,4
10-20,radiant,27,37,-3125.0,-625.0,2
10-20,radiant,27,38,-3125.0,-375.0,2
10-20,radiant,27,40,-3125.0,125.0,28
10-20,radiant,28,10,-2875.0,-7375.0,9
10-20,radiant,28,12,-2875.0,-6875.0,1
10-20,radiant,28,20,-2875.0,-4875.0,1
10-20,radiant,28,21,-2875.0,-4625.0,1
10-20,radiant,28,28,-2875.0,-2875.0,2
10-20,radiant,28,29,-2875.0,-2625.0,1
